name,gl,gb,p0,p1,dm
PSR J0720-3125,244.16,-8.16,8.39111553,6.98E-14,null
PSR J1731-3123,356.23,1.35,0.75304798900,1.679E-15,354.50000
PSR J1517-314,336.23,21.91,1.1037264,null,61.70000
PSR J1517-313,336.23,21.91,0.14066770,null,51.00000
PSR J2155-3118,15.85,-51.58,1.030003273247,1.24089E-15,14.94300
PSR J1750-3116A,358.58,-2.16,0.0053329011189,null,383.08000
PSR J1141-3107,285.75,29.39,0.5384334657028,2.0169E-15,30.97200
PSR J1738-3107,357.36,0.10,0.54949769829,3E-16,721.70000
PSR J0410-31,230.59,-46.67,1.8785,null,9.20000
PSR J1759-3107,359.63,-3.67,1.0789555507012,3.7734E-15,128.86900
PSR J1823-3106,2.12,-8.27,0.284056705005,2.92709E-15,50.28600
PSR J1825-31,2.40,-8.66,2.382,null,93.30000
PSR J1737-3102,357.30,0.37,0.76867227339,3.7334E-14,280.00000
PSR J2131-31,15.40,-46.39,3.325,null,31.60000
PSR J1734-3058,357.03,0.89,0.541285680730,1.62E-17,260.00000
PSR J1600-3053,344.09,16.45,0.003597928510587011,9.50014E-21,52.32820
PSR J1740-3052,357.81,-0.13,0.570313411724,2.55043E-14,738.80000
PSR J1739-3049,357.68,0.15,0.239317178406,2.1781E-15,573.00000
PSR J0818-3049,249.98,2.91,0.7637418483,5.8E-16,118.90000
PSR J1655-3048,352.24,7.88,0.5429359076213,3.661E-17,154.50000
PSR J0636-3044,239.53,-16.42,0.00394576,null,15.45890
PSR J1745-3040,358.55,-0.96,0.3674375271349,1.06675E-14,88.37300
PSR J1823-3021C,2.79,-7.92,0.405935962990,2.24E-16,86.90000
PSR J0737-3039B,245.24,-4.50,2.77346077007,8.92E-16,48.92000
PSR J0737-3039A,245.24,-4.50,0.0226993785996239,1.75993E-18,48.91600
PSR J1812-3039,1.43,-5.96,0.58747677594,6.602E-16,141.40000
PSR J1047-3032,273.49,25.13,0.3303281017248,6.1006E-17,52.82000
PSR J1332-3032,313.40,31.49,0.650434490647,5.603E-16,15.10000
PSR J1733-3030,357.32,1.30,0.362051962860,1.6485E-15,636.00000
PSR J1739-3023,358.09,0.34,0.114371728447,1.13951E-14,170.50000
PSR J1823-3021E,2.78,-7.91,0.004394,null,91.40000
PSR J1823-3021D,2.79,-7.91,0.00302006026098,null,86.80000
PSR J1823-3021B,2.79,-7.92,0.378596492197,2.99E-17,87.01000
PSR J1823-3021A,2.79,-7.91,0.005440004163273,3.375E-18,86.88000
PSR J1823-3021H,2.79,-7.91,0.00513,null,86.85000
PSR J1823-3021F,2.79,-7.91,0.004850,null,86.70000
PSR J1823-3021G,2.79,-7.91,0.00609129342151,-1.8E-20,86.20600
PSR J1748-30,359.12,-1.14,0.3827347,null,584.00000
PSR J1741-3016,358.35,0.13,1.89374869377,8.99E-15,382.00000
PSR J1740-3015,358.29,0.24,0.60688662425,4.65956E-13,151.89700
PSR J1754-3014,359.86,-2.33,1.3204904144,4.428E-15,89.70000
PSR J1649-3012,351.86,9.34,0.003424,1.33E-20,null
PSR J1748-3009,359.27,-1.15,0.009683961337179,-3.5795E-20,420.20000
PSR J1701-3006C,353.57,7.32,0.0076128487068350,-6.3326E-20,114.56200
PSR J1701-3006F,353.57,7.32,0.00229472709570208,2.2077E-19,113.29000
PSR J1701-3006I,353.57,7.32,0.0032956166567914,-3.37253E-19,113.35000
PSR J1701-3006B,353.57,7.32,0.00359385210325114,-3.49619E-19,113.46000
PSR J1701-3006E,353.58,7.32,0.00323373735406827,3.07442E-19,113.79000
PSR J1701-3006D,353.58,7.32,0.00341777045541960,1.35639E-19,114.22400
PSR J1701-3006G,353.58,7.32,0.0046081026384676,-1.1456E-19,113.67900
PSR J1701-3006A,353.58,7.32,0.00524156619485291,-1.31701E-19,114.96500
PSR J1701-3006H,353.58,7.32,0.0037047604491662,3.788E-20,114.70000
PSR J1749-3002,359.46,-1.24,0.609873648673,7.87067E-15,509.40000
PSR J1803-3002F,1.02,-3.93,0.148136,null,195.80000
PSR J0758-3002,246.94,-0.36,1.091869715468,3.84E-16,86.34000
PSR J1803-3002C,1.02,-3.93,0.0058404034058040,6.972E-19,194.50000
PSR J1803-3002E,1.02,-3.93,0.017926,null,192.79000
PSR J1803-3002D,1.02,-3.93,0.00553,null,192.73000
PSR J1803-3002A,1.02,-3.93,0.007101392508118,4E-20,192.62340
PSR J1803-3002B,1.02,-3.93,0.004397,null,192.60000
PSR J0343-3000,227.76,-52.34,2.59702722752,3.9E-17,20.26000
PSR J0758-30,246.86,-0.42,1.092,null,86.50000
PSR J1747-2958,359.31,-0.84,0.0988139764825,6.13233E-14,101.50000
PSR J1738-2955,358.38,0.72,0.44342528830,8.2022E-14,223.40000
PSR J1727-2951,357.04,2.92,0.0284049534402,3.1E-19,215.10000
PSR J0557-2948,235.47,-23.99,0.0436426389000,7.3E-20,49.03300
PSR J1805-2948,1.46,-4.22,0.4283409894,4.74E-16,167.90000
PSR J1744-2946,359.12,-0.19,0.00839219085782,null,673.70000
PSR J1727-2946,357.14,2.92,0.0270831832440066,2.4632E-19,60.73360
PSR J1741-2945,358.80,0.38,0.223557828541,6.342E-16,310.30000
PSR J1615-2940,347.39,15.06,2.47756787384,1.58437E-15,44.79000
PSR J1916-2939,8.24,-18.07,1.248616964290,1.2441E-15,38.34000
PSR J0134-2937,230.25,-80.25,0.136961610513651,7.83699E-17,21.78900
PSR J1720-2933,356.50,4.25,0.6204489895848,7.46E-16,42.74500
PSR J1759-2922,1.20,-2.89,0.574400267809,4.62847E-15,79.42000
PSR J1723-2852,357.48,4.01,0.6250339127,9E-16,172.00000
PSR J1801-2920,1.44,-3.25,1.0819110108336,3.29231E-15,125.38000
PSR J1946-2913,11.11,-24.12,0.9594493179932,1.48834E-15,44.39200
PSR J1745-2912,359.79,-0.17,0.1873794,null,1110.00000
PSR J1745-2910,359.76,-0.05,0.982,null,1088.00000
PSR J1555-2908,344.48,18.50,0.00178750176696939,4.4531E-20,75.91000
PSR J1739-2903,359.21,1.06,0.322889209223,7.87528E-15,138.67100
PSR J1730-2900,358.12,2.82,1.5384267263,8.85E-15,289.00000
PSR J1745-2900,359.94,-0.05,3.763733080,1.756E-11,1778.00000
PSR J1611-29,347.11,16.29,0.0096,null,83.03300
PSR J1734-2859,358.60,2.12,0.301455877926,8E-18,313.90000
PSR J1804-2858,2.00,-3.50,0.00149268528411635,-7.57E-22,232.52800
PSR J1751-2857,0.65,-1.12,0.0039148732594333,1.12248E-20,42.78900
PSR J1746-2856,0.13,-0.23,0.945224316,1.25E-14,1168.00000
PSR J1753-28,0.89,-1.38,0.08585861,null,18.00000
PSR J1851-0014_P,32.77,-0.20,0.16213,null,319.80000
PSR J1725-2852,357.64,3.80,1.257787625,1.99E-15,161.00000
PSR J1746-2850,0.13,-0.04,1.0771014910,1.34311E-12,962.70000
PSR J1746-2849,0.13,-0.03,1.478480373,1.27E-14,1456.00000
PSR J1758-2846,1.56,-2.29,0.76670638621,9.4E-17,66.60000
PSR J1750-28,0.66,-0.74,1.3005131462,5.78E-15,388.00000
PSR J1736-2843,359.14,1.76,6.4450360861,2.999E-14,331.00000
PSR J1832-28,5.14,-8.90,0.199300,null,127.00000
PSR J1723-2837,357.62,4.26,0.001855732795729,7.5E-21,19.68800
PSR J1733-2837,358.86,2.40,0.76818455674,1.108E-15,225.00000
PSR J1735-28,359.07,2.11,0.4285601,null,279.00000
PSR J0630-2834,236.95,-16.76,1.244426522928,7.123E-15,34.42500
PSR J1746-2829,0.45,0.11,1.888928609337,1.3E-12,1309.00000
PSR J0838-2827,250.59,7.82,0.0036153610123447,1.0431E-20,80.65600
PSR J1658-2823,354.54,8.92,3.3597,null,85.50000
PSR J1757-2745,2.39,-1.73,0.017687215045108,-1.305E-20,334.00000
PSR J0742-2822,243.77,-2.44,0.166762291572,1.68211E-14,73.75640
PSR J1752-2821,1.27,-0.98,0.64022949952,3.468E-15,516.30000
PSR J1736-2819,359.45,2.04,1.59241948019,1.4921E-14,261.00000
PSR J1753-2819,1.46,-1.25,0.018623631832618,-4.936E-20,298.40000
PSR J1748-2815,0.86,-0.09,0.100200,3.53E-15,null
PSR J2154-2812,20.73,-50.98,1.34336148810,6.13E-16,33.00000
PSR J1747-2809,0.87,0.08,0.052152855,1.5557E-13,1133.00000
PSR J1804-28,2.83,-3.22,1.273011,null,213.00000
PSR J1752-2806,1.54,-0.96,0.5625667194580,8.12939E-15,50.32300
PSR J1747-2802,0.97,0.12,2.7800791979,2.37E-15,835.00000
PSR J1745-2758,0.85,0.45,0.487527998033,4.42E-18,422.00000
PSR J1842-27,6.75,-10.46,0.815269,null,62.00000
PSR J1956-2752,13.26,-25.69,0.2600144,null,45.69000
PSR J0448-2749,228.35,-37.92,0.4504483308563,1.48347E-16,26.14900
PSR J1812-2748,3.95,-4.60,0.236983307439,3.156E-16,104.00000
PSR J1807-2557,4.99,-2.65,2.76419486975,4.994E-15,385.00000
PSR J1526-2744,340.23,23.67,0.0024891435871939,3.546E-21,30.95300
PSR J1727-2739,358.94,4.05,1.2930999463,1.07E-15,146.00000
PSR J1751-2737,1.76,-0.38,0.00223,null,260.00000
PSR J1126-2737,280.69,31.54,0.358161,null,26.86000
PSR J1738-2736,0.27,2.08,0.627715518484,4.6243E-15,323.60000
PSR J1741-2733,0.64,1.58,0.89295866978,1.48E-16,147.40000
PSR J2158-2734,21.97,-51.69,0.477197872263,7.42E-17,22.18000
PSR J2017-2737,15.23,-29.91,0.224523619,6.1E-15,25.82000
PSR J1948-2730,13.05,-24.00,0.331631308480,2.9E-17,57.80000
PSR J1755-2725,2.43,-1.14,0.26195467832,1.4E-17,115.10000
PSR J1741-2719,0.91,1.60,0.346796929142,8.1E-17,361.90000
PSR J1804-2717,3.51,-2.74,0.0093430308445392,4.08632E-20,24.67460
PSR J1712-2715,357.33,7.07,0.255359660118,1.2793E-15,91.78000
PSR J1807-2715,3.84,-3.26,0.8277864902158,1.21728E-14,312.49900
PSR J1758-2630,3.55,-1.23,1.20289346322,5.17E-15,328.00000
PSR J1603-2712,347.13,18.77,0.7783156720350,3.00941E-15,45.97500
PSR J1654-2713,354.97,10.27,0.791822441873,1.6759E-16,92.31000
PSR J1803-2712,3.49,-2.53,0.334415426505,1.7113E-17,165.50000
PSR J1808-2701,4.16,-3.36,2.45788177758,6.5818E-14,95.00000
PSR J0648-27,237.00,-12.64,4.169,null,132.50000
PSR J1948-27,13.50,-23.62,0.332,null,57.85000
PSR J2158-27,22.86,-51.59,0.477,null,22.15000
PSR J1757-26,3.08,-1.12,0.354459,null,502.00000
PSR J2322-2650,28.64,-70.23,0.00346309917908790,5.834E-22,6.14906
PSR J1816-2650,5.22,-4.91,0.592885190625,6.65E-17,128.12000
PSR J1738-2647,0.94,2.54,0.34959099098,3.153E-15,182.20000
PSR J1747-2647,2.05,0.76,0.500254454491,1.32412E-14,570.00000
PSR J1654-26,355.50,10.60,1.62373,null,103.30000
PSR J1623-2631,350.98,15.96,0.0110757509142025,6.7093E-19,62.86330
PSR J1857-0230_P,31.38,-2.45,0.03515,null,134.50000
PSR J1749-2629,2.50,0.59,1.33538779057,1.72E-15,409.00000
PSR J1739-26,1.45,2.51,0.4901418,null,354.00000
PSR J1813-2621,5.32,-4.11,0.0044300116286341,1.2466E-20,122.49240
PSR J0838-2621,248.81,8.98,0.30858068796692,3.9296E-17,116.91000
PSR J1756-2619,3.57,-0.89,0.72451374873,1.238E-15,534.00000
PSR J1710-2616,357.86,8.03,0.9541580070,2E-17,110.00000
PSR J1636-2614,353.12,14.04,0.510453755610,4.058E-15,92.72000
PSR J0726-2612,240.08,-4.64,3.4423084877,2.9311E-13,69.40000
PSR J1852-2610,9.46,-11.92,0.33633720122501,8.7052E-17,56.81200
PSR J1630-2609,352.32,15.06,1.91241975129,1.57E-15,76.60000
PSR J1941-2602,13.90,-21.82,0.4028579088754,9.56149E-16,50.08780
PSR J1900-2600,10.34,-13.45,0.6122092044383,2.04534E-16,37.99400
PSR J1529-26,341.83,24.73,0.799,null,44.60000
PSR J1755-26,3.62,-0.33,0.43087215605,1.228E-14,405.00000
PSR J1845-0229A_P,30.03,0.22,0.65772,null,832.00000
PSR J0520-2553,228.43,-30.54,0.24164220069112,3.01327E-17,33.72300
PSR J1513-2550,338.82,26.96,0.00211906756511770,2.161E-20,46.87650
PSR J1755-2550,3.80,-0.32,0.3151960620987,2.4337E-15,750.90000
PSR J1759-2549,4.26,-1.08,0.95654854873,9.9592E-14,424.00000
PSR J0719-2545,238.93,-5.83,0.9747287623285,7.2356E-15,253.72500
PSR J1758-2540,4.26,-0.81,2.1072633712,1.55E-15,218.20000
PSR J1740-2540,2.21,2.63,1.69265634040,1.851E-15,333.00000
PSR J1824-2537,7.12,-5.92,0.223320267185,4.4016E-16,158.50000
PSR J1750-2536,3.41,0.78,0.034749053,null,179.39500
PSR J1755-2534,4.05,-0.23,0.233540625445,1.12061E-14,590.00000
PSR J1733-2533,1.43,4.09,0.65979414168,2.1E-15,242.00000
PSR J1357-2530,321.49,34.89,0.9129710,null,31.27000
PSR J1603-2531,348.37,19.99,0.283071323092,1.59382E-15,53.76300
PSR J1756-25,4.18,-0.24,0.4878897,null,190.00000
PSR J1758-25,4.50,-0.76,0.6055017,null,415.00000
PSR J1812-2526,6.01,-3.45,0.315835048197,1.775E-16,361.40000
PSR J0744-2525,241.33,-0.74,0.091996,9.56E-16,null
PSR J1949-2524,15.26,-23.38,0.9576198370704,3.27059E-15,23.14000
PSR J1336-2522,315.56,36.40,0.478145482800,3.306E-16,37.39000
PSR J1739-2521,2.33,3.03,1.8184611929,2.4E-16,186.40000
PSR J1755-2521,4.26,-0.15,1.1759678772,9.0193E-14,252.00000
PSR J1755-25211,4.18,-0.02,1.00451255339,3.12081E-14,835.00000
PSR J1756-251,4.33,-0.16,0.4878897,null,190.00000
PSR J1751-2516,3.85,0.69,0.39483578357,2.645E-15,556.00000
PSR J0038-2501,67.41,-86.35,0.2569264575329,7.6E-19,5.71000
PSR J1753-2501,4.27,0.51,0.52833640936,1.4115E-14,672.00000
PSR J1807-2459B,5.84,-2.21,0.0041861772028409,8.23245E-20,137.15400
PSR J1505-2524,337.60,28.73,0.999,null,44.70000
PSR J1735-25,2.12,4.04,118.68265e-3,null,125.00000
PSR J1807-2459A,5.84,-2.20,0.00305944879802023,-4.335E-21,134.00400
PSR J1845-0229B_P,30.10,0.08,0.46305,null,846.00000
PSR J1736-2457,2.33,3.78,2.64222343904,3.43E-15,169.40000
PSR J1721-2457,0.39,6.75,0.00349663378270016,5.542E-21,48.23410
PSR J0837-2454,247.58,9.78,0.6294102885,3.48672E-13,143.10000
PSR J1824-2452N,7.80,-5.58,0.00335287243686099,1.59209E-19,119.32100
PSR J1824-2452H,7.80,-5.58,0.004629,null,121.50000
PSR J1824-2452B,7.80,-5.58,0.006547,null,119.50000
PSR J1824-2452E,7.80,-5.58,0.00542,null,119.80000
PSR J1824-2452D,7.80,-5.58,0.079832,null,119.50000
PSR J1824-2452C,7.80,-5.58,0.004159,null,120.70000
PSR J1824-2452J,7.80,-5.58,0.004039,null,119.20000
PSR J1824-2452K,7.80,-5.58,0.004461,null,119.80000
PSR J1824-2452G,7.80,-5.58,0.005909,null,119.40000
PSR J1824-2452L,7.80,-5.58,0.004100,null,119.00000
PSR J1824-2452F,7.80,-5.58,0.002451,null,123.80000
PSR J1824-2452A,7.80,-5.58,0.00305431575773716,1.61886E-18,119.90690
PSR J1824-2452I,7.80,-5.58,0.003931852642,0E0,119.00000
PSR J1824-2452M,7.80,-5.58,0.0047842842982785,1.22818E-19,119.35200
PSR J1801-2451,5.25,-0.88,0.124924206569,1.27906E-13,291.55000
PSR J1805-2447,5.81,-1.72,0.661401759025,5.8E-18,269.00000
PSR J1748-2446ax,3.84,1.69,0.00194349837998406,-9.54952E-21,235.44900
PSR J1748-2446aw,3.84,1.68,0.0130490776461167,1.30646E-17,239.31000
PSR J1748-2446au,3.84,1.69,0.0045482151529225,-1.06797E-19,238.08000
PSR J1748-2446am,3.84,1.69,0.0029338198772443,-1.368E-19,238.19300
PSR J1748-2446at,3.84,1.68,0.00218818530683240,-5.89967E-20,239.46900
PSR J1748-2446ar,3.84,1.69,0.001952810750898,-2.647E-19,238.66400
PSR J1853-0014_P,32.95,-0.54,0.56327,null,70.50000
PSR J1748-2446M,3.84,1.69,0.00356957,null,238.49000
PSR J1748-2446Y,3.84,1.69,0.00204816,null,238.79000
PSR J1748-2446Z,3.84,1.69,0.00246259,null,238.77000
PSR J1748-2446X,3.84,1.69,0.00299926,null,239.81000
PSR J1748-2446W,3.84,1.69,0.00420518,null,238.92000
PSR J1748-2446V,3.84,1.69,0.00207251,null,238.71000
PSR J1748-2446U,3.84,1.69,0.00328914,null,235.47000
PSR J1748-2446T,3.84,1.69,0.00708491,null,237.80000
PSR J1748-2446S,3.84,1.69,0.00611664,null,236.22000
PSR J1748-2446R,3.84,1.69,0.00502854,null,237.38000
PSR J1748-2446aa,3.84,1.69,0.00578804,null,237.43000
PSR J1748-2446ab,3.84,1.69,0.00511971,null,242.15000
PSR J1748-2446Q,3.84,1.69,0.002812,null,234.24000
PSR J1836+0015_P,31.41,3.52,0.62952,null,219.80000
PSR J1748-2446ac,3.84,1.69,0.00508691,null,238.69000
PSR J1748-2446ad,3.84,1.69,0.00139595482,0E0,235.60000
PSR J1748-2446P,3.84,1.69,0.00172862,null,238.79000
PSR J1748-2446ae,3.84,1.69,0.00365859,null,238.61000
PSR J1748-2446af,3.84,1.69,0.00330434,null,237.35000
PSR J1748-2446ag,3.84,1.69,0.00444803,null,237.28000
PSR J1748-2446O,3.84,1.69,0.00167663,null,236.20000
PSR J1748-2446ah,3.84,1.69,0.00496515,null,237.70000
PSR J1748-2446N,3.84,1.69,0.00866690,null,238.29000
PSR J1748-2446ai,3.84,1.69,0.02122838,null,234.02000
PSR J1748-2446L,3.84,1.69,0.00224470,null,237.50000
PSR J1748-2446K,3.84,1.69,0.00296965,null,234.46000
PSR J1748-2446J,3.84,1.69,0.08033793,null,234.21000
PSR J1748-2446I,3.84,1.69,0.00957019,null,238.55000
PSR J1748-2446H,3.84,1.69,0.00492589,null,237.97000
PSR J1748-2446F,3.84,1.69,0.00554014,null,239.07000
PSR J1748-2446E,3.84,1.69,0.00219780,null,236.63000
PSR J1748-2446D,3.84,1.69,0.00471398,null,243.62000
PSR J1748-2446G,3.84,1.69,0.02167187,null,237.34000
PSR J1748-2446av,3.84,1.69,0.00184944866479314,-4.25047E-20,238.90900
PSR J1748-2446aq,3.84,1.69,0.0125219426642785,-7.16206E-19,238.94100
PSR J1748-2446an,3.84,1.68,0.0048023377671501,1.5574E-19,237.73600
PSR J1748-2446as,3.84,1.69,0.00232645508301378,2.55983E-19,238.21100
PSR J1748-2446ak,3.84,1.69,0.00189010668450548,8.8494E-20,236.70500
PSR J1748-2446A,3.84,1.70,0.0115631483824072,-1.76451E-20,242.36000
PSR J1748-2446ao,3.84,1.69,0.00227437877392998,8.69791E-20,238.20500
PSR J1748-2446C,3.84,1.69,0.00843609530440,-6.06E-19,237.00000
PSR J1748-2446aj,3.84,1.69,0.0029589095505841,1.41232E-19,238.63300
PSR J1748-2446ap,3.84,1.69,0.0037446929385990,3.07E-19,239.74000
PSR J1720-2446,0.44,6.99,0.87426457245,5.93E-16,104.30000
PSR J1748-2446al,3.84,1.71,0.00595,null,236.48000
PSR J1116-2444,276.97,33.29,0.86794888009,9.85E-16,29.60000
PSR J1750-2444,4.14,1.26,0.89937672140,2.64E-16,331.00000
PSR J1748-2444,3.96,1.56,0.442838499130,1.1131E-16,207.33000
PSR J1743-2442,3.33,2.64,1.24250830909,4.72E-16,239.00000
PSR J1811-2439,6.63,-2.95,0.415812941402,2.972E-16,167.20000
PSR J1750-2438,4.29,1.19,0.712794036774,1.0797E-14,476.00000
PSR J1756-2435,5.03,0.04,0.6704799625529,2.84741E-16,367.10000
PSR J1758-24,5.30,-0.15,0.6331055,null,652.00000
PSR J1802-2426,5.73,-0.89,0.56900709018,8.564E-15,711.00000
PSR J1754-2422,4.95,0.62,2.0902480768,8.3E-16,738.00000
PSR J1757-2421,5.28,0.05,0.234109361076,1.29566E-14,179.57800
PSR J1826-2415,8.55,-5.72,0.0046957571305605,1.736E-20,81.86250
PSR J1734-2415,2.68,4.55,0.61252373999,1.051E-15,126.30000
PSR J1752-2410,4.93,1.04,0.1910366935341,6.1771E-16,508.30000
PSR J1612-2408,351.01,19.45,0.92383371069,1.5736E-15,49.20000
PSR J1811-2405,7.07,-2.56,0.00266059327687744,1.37756E-20,60.61997
PSR J1652-2404,357.32,12.45,1.703739137858,3.15876E-15,68.41000
PSR J1940-2403,15.85,-21.01,1.855276,null,63.30000
PSR J1759-24,5.79,-0.16,1.457739,null,772.00000
PSR J1120-24,277.49,34.31,0.497,null,9.81000
PSR J1940-24,15.85,-20.88,0.0982,null,53.40000
PSR J1836-2354A,9.89,-7.56,0.00335433608290620,2.318E-21,89.10700
PSR J1836-2354B,9.89,-7.55,0.003232273969155,-4.8E-22,93.30000
PSR J1641-2347,355.83,14.71,1.091008429855,4.11E-17,27.70000
PSR J1749-2347,4.83,1.97,0.87448588170,2.4236E-15,344.00000
PSR J0733-2345,238.71,-2.03,1.79624970117,5.704E-15,190.20000
PSR J1800-2343,6.13,-0.12,1.03082,null,280.00000
PSR J1555-2341,348.44,22.50,0.5325783201179,6.93703E-16,52.23700
PSR J1012-2337,262.13,26.38,2.51794502050,8.809E-16,22.51000
PSR J1744-2335,4.46,2.94,1.68350668862,8.327E-16,96.66000
PSR J1654-23,357.86,12.55,0.54535972,null,75.00000
PSR J1809-2332,7.39,-2.00,0.146788548116,3.44207E-14,null
PSR J1738-2330,3.73,4.28,1.97884743163,8.559E-15,96.60000
PSR J1719-2330,1.40,7.85,0.453992694395,2.1861E-15,101.00000
PSR J1824-2328,9.04,-4.92,1.50587455169,1.74E-15,195.40000
PSR J0125-2327,188.93,-81.57,0.003675374887568884,1.8416E-20,9.59740
PSR J1745-23,4.70,2.90,0.00541669986,null,244.94000
PSR J1614-2318,351.92,19.75,0.03350360003989,5.2E-20,52.43400
PSR J1817-2311,8.49,-3.27,0.62547,null,240.00000
PSR J2140-2310A,27.18,-46.84,0.011019329068880,-5.18E-20,25.06400
PSR J2140-2311B,27.18,-46.84,0.012986381,null,25.09000
PSR J1759-2307,6.59,0.27,0.55888867754,3.762E-15,812.60000
PSR J1801-2304,6.84,-0.07,0.4158270895435,1.1293E-13,1067.85000
PSR J1730-2304,3.14,6.02,0.008122798048058056,2.0184E-20,9.62570
PSR J1759-2302,6.70,0.26,0.81071772906,1.0744E-14,889.00000
PSR J0930-2301,253.93,20.14,1.80706867799,3.362E-15,78.30000
PSR J0636-23,232.11,-13.49,0.476,null,59.12000
PSR J1308-23,307.89,39.71,0.00283,null,22.35700
PSR J1617-2258A,352.67,19.46,0.00431831083492,6.15E-20,66.81200
PSR J1822-2256,9.35,-4.37,1.874268518252,1.35439E-15,121.20000
PSR J1756-2251,6.50,0.95,0.0284615890259983,1.0175E-18,121.23120
PSR J2354-2250,48.08,-76.41,0.557996,null,9.90000
PSR J1755-22,6.37,1.27,0.5706873,null,273.00000
PSR J1813-2242,8.53,-2.33,0.328514216183,4.78E-17,333.00000
PSR J0737-2202,237.68,-0.32,0.3203700707373,5.46936E-15,95.57000
PSR J1753-2240,6.30,1.66,0.0951378086771,9.7E-19,158.60000
PSR J1824-2233,9.82,-4.44,1.16174310971,3.01E-16,156.50000
PSR J1614-2230,352.64,20.19,0.003150807655690673,9.62423E-21,34.48500
PSR J1745-2229,5.47,3.42,1.160592538166,2.857E-15,299.00000
PSR J1733-2228,4.03,5.75,0.871682832986,4.2703E-17,41.14000
PSR J0656-2228,233.66,-8.98,1.224754448815,2.67E-17,32.53000
PSR J1804-2228,7.72,-0.40,0.57051063348,1.43E-16,424.00000
PSR J1756-2225,6.84,1.24,0.40498030096,5.2691E-14,329.00000
PSR J0110-2223,166.07,-83.63,1.26195969349,6.2E-16,20.62000
PSR J1757-2223,7.03,0.97,0.1853101015788,7.82E-16,239.30000
PSR J1858-2216,13.58,-11.39,0.0023840129012370,3.8E-21,26.63100
PSR J1758-2206,7.38,0.93,0.430278250497,9.56E-16,678.00000
PSR J1759-2205,7.47,0.81,0.46098322370545,1.085E-14,176.96180
PSR J0110-22,163.38,-83.36,1.262,null,20.80000
PSR J1801-2154,7.84,0.55,0.375301756356,1.6018E-14,386.00000
PSR J1741-2152,5.59,4.40,2.5655523749,1.28E-15,154.70000
PSR J1803-2149,8.14,0.19,0.106334059346,1.95019E-14,null
PSR J1749-2146,6.57,2.98,2.71455556146,7.077E-15,260.00000
PSR J1646-2142,358.27,15.12,0.00585310786297794,8.3071E-21,29.74000
PSR J1803-2137,8.40,0.15,0.13366692025028,1.34359E-13,234.04100
PSR J1806-2133,8.71,-0.30,0.3285584,null,989.00000
PSR J1806-2125,8.81,-0.28,0.481824602,1.17983E-13,747.00000
PSR J1806-21250,8.85,-0.25,0.172004,null,555.00000
PSR J1802-2124,8.38,0.61,0.0126475935865227,7.256E-20,149.59020
PSR J1828-2119,11.36,-4.73,0.514523069504,1.2668E-15,268.00000
PSR J1153-2117,285.18,39.55,2.34348,null,34.80000
PSR J1729-2117,4.50,7.22,0.0662928992668,1.72E-19,34.22000
PSR J1801-2115,8.45,0.79,0.4381131572,1.6E-17,778.80000
PSR J1800-2114,8.31,1.07,1.7992724922,5.5E-16,641.00000
PSR J1849+0016_P,33.00,0.45,0.00181,null,271.40000
PSR J1813-2113,9.85,-1.66,0.426467752623,2.0784E-15,459.08000
PSR J1809-2109,9.41,-0.72,0.7024168725887,3.8219E-15,381.62000
PSR J1812-2102,9.86,-1.30,1.22335230807,2.3893E-14,547.20000
PSR J0610-2100,227.75,-18.18,0.00386132476693726,1.23266E-20,60.67220
PSR J1530-2114,345.57,28.45,0.505,null,38.05000
PSR J1741-21,6.22,5.05,2.565,null,150.70000
PSR J2040-21,24.39,-32.85,0.563,null,23.87000
PSR J1808-2057,9.45,-0.40,0.918410326286,1.70761E-14,606.80000
PSR J1812-20,9.95,-1.32,1.9031119816,2.4E-16,457.00000
PSR J1820-20,10.91,-2.98,0.00269980185,null,274.00000
PSR J1653-2054,359.97,14.26,0.004129145284562,1.117E-20,56.52130
PSR J1741-2054,6.42,4.91,0.41370012084,1.6983E-14,4.70000
PSR J0723-2050,234.99,-2.73,0.71154,null,130.00000
PSR J1750-2043,7.59,3.33,5.639047079,7.9E-15,239.00000
PSR J0721-2038,234.67,-2.92,0.01554239497400,4.4E-20,76.01000
PSR J1805-2037,9.45,0.31,0.357806774953,1.7555E-15,708.10000
PSR J1809-20,9.96,-0.57,0.05725621,null,528.00000
PSR J1805-2032,9.53,0.31,0.40576948790,8.394E-15,932.00000
PSR J2012-2029,22.41,-26.70,0.54400187061,5.475E-16,37.67000
PSR J1755-2025,8.48,2.42,0.322231178915,4.4217E-15,364.30000
PSR J1808-2024,10.00,-0.24,7.55592,5.49E-10,null
PSR J1748-2021C,7.72,3.80,0.006226932720487,-5.983E-20,226.95000
PSR J1748-2021A,7.73,3.80,0.2886027917197,3.9933E-16,219.40000
PSR J1748-2021F,7.73,3.80,0.003793629114948,-1.055E-20,220.43000
